make,model,brandSlug,modelSlug,sourceUrl,exteriorCount,interiorCount,featureCount,colorCount,totalCount,exteriorFiles,interiorFiles,featureFiles,colorNames,colorFiles
toyota,Innova Crysta,toyota,innova-crysta,https://www.cardekho.com/toyota/innova-crysta,8,8,0,5,21,/data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/06.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/07.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/exterior/08.avif,/data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/interior/08.avif,,Silver | Platinum White Pearl | Avant Garde Bronze | Attitude Black | Super White,/data/brand-model-images/4w-galleries/toyota/innova-crysta/colors/silver.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/colors/platinum-white-pearl.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/colors/avant-garde-bronze.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/colors/attitude-black.avif | /data/brand-model-images/4w-galleries/toyota/innova-crysta/colors/super-white.avif
toyota,Innova Hycross,toyota,innova-hycross,https://www.cardekho.com/toyota/innova-hycross,6,8,0,6,20,/data/brand-model-images/4w-galleries/toyota/innova-hycross/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/exterior/06.avif,/data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/interior/08.avif,,Platinum White Pearl | Attitude Black Mica | Blackish Ageha Glass Flake | Silver Metallic | Super White | Avant Garde Bronze Metallic,/data/brand-model-images/4w-galleries/toyota/innova-hycross/colors/platinum-white-pearl.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/colors/attitude-black-mica.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/colors/blackish-ageha-glass-flake.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/colors/silver-metallic.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/colors/super-white.avif | /data/brand-model-images/4w-galleries/toyota/innova-hycross/colors/avant-garde-bronze-metallic.avif
toyota,Land Cruiser 300,toyota,land-cruiser-300,https://www.cardekho.com/toyota/land-cruiser-300,6,8,0,2,16,/data/brand-model-images/4w-galleries/toyota/land-cruiser-300/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/exterior/06.avif,/data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/interior/08.avif,,Precious White Pearl | Attitude Black,/data/brand-model-images/4w-galleries/toyota/land-cruiser-300/colors/precious-white-pearl.avif | /data/brand-model-images/4w-galleries/toyota/land-cruiser-300/colors/attitude-black.avif
toyota,Rumion,Toyota,Toyota_Rumion,https://www.cardekho.com/Toyota/Toyota_Rumion,6,8,0,5,19,/data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/exterior/01.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/exterior/02.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/exterior/03.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/exterior/04.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/exterior/05.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/exterior/06.avif,/data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/01.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/02.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/03.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/04.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/05.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/06.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/07.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/interior/08.avif,,Enticing Silver | Spunky Blue | Iconic Grey | Rustic Brown | Cafe White,/data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/colors/enticing-silver.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/colors/spunky-blue.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/colors/iconic-grey.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/colors/rustic-brown.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Rumion/colors/cafe-white.avif
toyota,Taisor,toyota,taisor,https://www.cardekho.com/toyota/taisor,8,8,0,7,23,/data/brand-model-images/4w-galleries/toyota/taisor/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/taisor/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/taisor/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/taisor/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/taisor/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/taisor/exterior/06.avif | /data/brand-model-images/4w-galleries/toyota/taisor/exterior/07.avif | /data/brand-model-images/4w-galleries/toyota/taisor/exterior/08.avif,/data/brand-model-images/4w-galleries/toyota/taisor/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/taisor/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/taisor/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/taisor/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/taisor/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/taisor/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/taisor/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/taisor/interior/08.avif,,Enticing Silver | Cafe White With Midnight Black | Gaming Grey | Lucent Orange | Sportin Red With Midnight Black | Enticing Silver With Midnight Black | Bluish Black,/data/brand-model-images/4w-galleries/toyota/taisor/colors/enticing-silver.avif | /data/brand-model-images/4w-galleries/toyota/taisor/colors/cafe-white-with-midnight-black.avif | /data/brand-model-images/4w-galleries/toyota/taisor/colors/gaming-grey.avif | /data/brand-model-images/4w-galleries/toyota/taisor/colors/lucent-orange.avif | /data/brand-model-images/4w-galleries/toyota/taisor/colors/sportin-red-with-midnight-black.avif | /data/brand-model-images/4w-galleries/toyota/taisor/colors/enticing-silver-with-midnight-black.avif | /data/brand-model-images/4w-galleries/toyota/taisor/colors/bluish-black.avif
toyota,Urban Cruiser Hyryder,toyota,hyryder,https://www.cardekho.com/toyota/hyryder,6,8,0,6,20,/data/brand-model-images/4w-galleries/toyota/hyryder/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/exterior/06.avif,/data/brand-model-images/4w-galleries/toyota/hyryder/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/interior/08.avif,,Enticing Silver | Speedy Blue | Cafe White With Midnight Black | Gaming Grey | Enticing Silver With Midnight Black | Speedy Blue With Midnight Black,/data/brand-model-images/4w-galleries/toyota/hyryder/colors/enticing-silver.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/colors/speedy-blue.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/colors/cafe-white-with-midnight-black.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/colors/gaming-grey.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/colors/enticing-silver-with-midnight-black.avif | /data/brand-model-images/4w-galleries/toyota/hyryder/colors/speedy-blue-with-midnight-black.avif
toyota,Vellfire,toyota,vellfire,https://www.cardekho.com/toyota/vellfire,6,8,0,3,17,/data/brand-model-images/4w-galleries/toyota/vellfire/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/exterior/06.avif,/data/brand-model-images/4w-galleries/toyota/vellfire/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/interior/08.avif,,Platinum White Pearl | Precious Metal | Black,/data/brand-model-images/4w-galleries/toyota/vellfire/colors/platinum-white-pearl.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/colors/precious-metal.avif | /data/brand-model-images/4w-galleries/toyota/vellfire/colors/black.avif
volkswagen,Golf GTI,volkswagen,golf-gti,https://www.cardekho.com/volkswagen/golf-gti,6,8,0,4,18,/data/brand-model-images/4w-galleries/volkswagen/golf-gti/exterior/01.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/exterior/02.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/exterior/03.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/exterior/04.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/exterior/05.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/exterior/06.avif,/data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/01.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/02.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/03.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/04.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/05.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/06.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/07.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/interior/08.avif,,Oryx White Premium Mother Of Pearl Black | Grenadilla Black Metallic | Moonstone Grey Black | Kings Red Premium Metallic Black,/data/brand-model-images/4w-galleries/volkswagen/golf-gti/colors/oryx-white-premium-mother-of-pearl-black.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/colors/grenadilla-black-metallic.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/colors/moonstone-grey-black.avif | /data/brand-model-images/4w-galleries/volkswagen/golf-gti/colors/kings-red-premium-metallic-black.avif
volkswagen,Taigun,volkswagen,taigun,https://www.cardekho.com/volkswagen/taigun,4,0,0,0,4,/data/brand-model-images/4w-galleries/volkswagen/taigun/exterior/01.avif | /data/brand-model-images/4w-galleries/volkswagen/taigun/exterior/02.avif | /data/brand-model-images/4w-galleries/volkswagen/taigun/exterior/03.avif | /data/brand-model-images/4w-galleries/volkswagen/taigun/exterior/04.avif,,,,
volkswagen,Tayron R-Line,volkswagen,tayron-r-line,https://www.cardekho.com/volkswagen/tayron-r-line,6,8,0,6,20,/data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/exterior/01.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/exterior/02.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/exterior/03.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/exterior/04.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/exterior/05.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/exterior/06.avif,/data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/01.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/02.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/03.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/04.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/05.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/06.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/07.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/interior/08.avif,,Nightshade Blue Metallic | Ultra Violet Metallic | Oryx White Mother Of Pearl Effect | Grenadilla Black Metallic | Oyster Silver Metallic | Dolphin Grey Metallic,/data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/colors/nightshade-blue-metallic.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/colors/ultra-violet-metallic.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/colors/oryx-white-mother-of-pearl-effect.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/colors/grenadilla-black-metallic.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/colors/oyster-silver-metallic.avif | /data/brand-model-images/4w-galleries/volkswagen/tayron-r-line/colors/dolphin-grey-metallic.avif
volkswagen,Tiguan R-Line,volkswagen,tiguan,https://www.cardekho.com/volkswagen/tiguan,6,8,0,7,21,/data/brand-model-images/4w-galleries/volkswagen/tiguan/exterior/01.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/exterior/02.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/exterior/03.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/exterior/04.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/exterior/05.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/exterior/06.avif,/data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/01.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/02.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/03.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/04.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/05.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/06.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/07.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/interior/08.avif,,Kings Red | Oryx White | Nightshade Blue | Deep Black | Dolphin Grey | Pure White | Reflex Silver,/data/brand-model-images/4w-galleries/volkswagen/tiguan/colors/kings-red.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/colors/oryx-white.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/colors/nightshade-blue.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/colors/deep-black.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/colors/dolphin-grey.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/colors/pure-white.avif | /data/brand-model-images/4w-galleries/volkswagen/tiguan/colors/reflex-silver.avif
